time;cwnd;rtt;dupack;retransmissions;drops;rto
10.1;0;0;0;0;0;3.000000
10.18051;2.000;0.080;0;0;0;0.240000
10.26749;3.000;0.090;0;0;0;0.210000
10.26917;4.000;0.090;0;0;0;0.200000
10.35446;5.000;0.090;0;0;0;0.200000
10.35614;6.000;0.090;0;0;0;0.200000
10.35782;7.000;0.090;0;0;0;0.200000
10.3595;8.000;0.090;0;0;0;0.200000
10.44144;9.000;0.090;0;0;0;0.200000
10.44312;10.000;0.090;0;0;0;0.200000
10.4448;11.000;0.090;0;0;0;0.200000
10.44648;12.000;0.090;0;0;0;0.200000
10.44816;13.000;0.090;0;0;0;0.200000
10.44984;14.000;0.090;0;0;0;0.200000
10.45152;15.000;0.090;0;0;0;0.200000
10.4532;16.000;0.090;0;0;0;0.200000
10.52842;17.000;0.090;0;0;0;0.200000
10.5301;18.000;0.090;0;0;0;0.200000
10.53178;19.000;0.090;0;0;0;0.200000
10.53346;20.000;0.090;0;0;0;0.200000
10.53514;21.000;0.090;0;0;0;0.200000
10.53682;22.000;0.090;0;0;0;0.200000
10.5385;23.000;0.090;0;0;0;0.200000
10.54018;24.000;0.090;0;0;0;0.200000
10.54186;25.000;0.090;0;0;0;0.200000
10.54354;26.000;0.100;0;0;0;0.200000
10.54522;27.000;0.100;0;0;0;0.200000
10.5469;28.000;0.100;0;0;0;0.200000
10.54858;29.000;0.100;0;0;0;0.200000
10.55026;30.000;0.100;0;0;0;0.200000
10.55194;31.000;0.100;0;0;0;0.200000
10.55362;32.000;0.100;0;0;0;0.200000
10.61539;33.000;0.090;0;0;0;0.200000
10.61707;34.000;0.090;0;0;0;0.200000
10.61875;35.000;0.090;0;0;0;0.200000
10.62043;36.000;0.090;0;0;0;0.200000
10.62211;37.000;0.090;0;0;0;0.200000
10.62379;38.000;0.090;0;0;0;0.200000
10.62547;39.000;0.090;0;0;0;0.200000
10.62715;40.000;0.090;0;0;0;0.200000
10.62883;41.000;0.090;0;0;0;0.200000
10.63051;42.000;0.100;0;0;0;0.200000
10.63219;43.000;0.100;0;0;0;0.200000
10.63387;44.000;0.100;0;0;0;0.200000
10.63555;45.000;0.100;0;0;0;0.200000
10.63723;46.000;0.100;0;0;0;0.200000
10.63891;47.000;0.100;0;0;0;0.200000
10.64059;48.000;0.100;0;0;0;0.200000
10.64227;49.000;0.100;0;0;0;0.200000
10.64395;50.000;0.100;0;0;0;0.200000
10.64563;51.000;0.100;0;0;0;0.200000
10.64731;52.000;0.100;0;0;0;0.200000
10.64899;53.000;0.100;0;0;0;0.200000
10.65067;54.000;0.110;0;0;0;0.200000
10.65235;55.000;0.110;0;0;0;0.200000
10.65403;56.000;0.110;0;0;0;0.200000
10.65571;57.000;0.110;0;0;0;0.200000
10.65739;58.000;0.110;0;0;0;0.200000
10.65907;59.000;0.110;0;0;0;0.200000
10.66075;60.000;0.110;0;0;0;0.200000
10.66243;61.000;0.110;0;0;0;0.200000
10.66411;62.000;0.110;0;0;0;0.200000
10.66579;63.000;0.110;0;0;0;0.200000
10.66747;64.000;0.110;0;0;0;0.200000
10.70237;65.000;0.090;0;0;0;0.200000
10.70405;66.000;0.090;0;0;0;0.200000
10.70573;67.000;0.090;0;0;0;0.200000
10.70741;68.000;0.090;0;0;0;0.200000
10.70909;69.000;0.090;0;0;0;0.200000
10.71077;70.000;0.090;0;0;0;0.200000
10.71245;71.000;0.090;0;0;0;0.200000
10.71413;72.000;0.090;0;0;0;0.200000
10.71581;73.000;0.090;0;0;0;0.200000
10.71749;74.000;0.100;0;0;0;0.200000
10.71917;75.000;0.100;0;0;0;0.200000
10.72085;76.000;0.100;0;0;0;0.200000
10.72253;77.000;0.100;0;0;0;0.200000
10.72421;78.000;0.100;0;0;0;0.200000
10.72589;79.000;0.100;0;0;0;0.200000
10.72757;80.000;0.100;0;0;0;0.200000
10.72925;81.000;0.100;0;0;0;0.200000
10.73093;82.000;0.100;0;0;0;0.200000
10.73261;83.000;0.100;0;0;0;0.200000
10.73429;84.000;0.100;0;0;0;0.200000
10.73597;85.000;0.100;0;0;0;0.200000
10.73765;86.000;0.110;0;0;0;0.200000
10.73933;87.000;0.110;0;0;0;0.200000
10.74101;88.000;0.110;0;0;0;0.200000
10.74269;89.000;0.110;0;0;0;0.200000
10.74437;90.000;0.110;0;0;0;0.200000
10.74605;91.000;0.110;0;0;0;0.200000
10.74773;92.000;0.110;0;0;0;0.200000
10.74941;93.000;0.110;0;0;0;0.200000
10.75109;94.000;0.110;0;0;0;0.200000
10.75277;95.000;0.110;0;0;0;0.200000
10.75445;96.000;0.110;0;0;0;0.200000
10.75613;97.000;0.110;0;0;0;0.200000
10.75781;98.000;0.120;0;0;0;0.200000
10.75949;99.000;0.120;0;0;0;0.200000
10.76117;100.000;0.120;0;0;0;0.200000
10.76285;101.000;0.120;0;0;1.000;0.200000
10.76453;102.000;0.120;0;0;2.000;0.200000
10.76621;103.000;0.120;0;0;3.000;0.200000
10.76789;104.000;0.120;0;0;4.000;0.200000
10.76957;105.000;0.120;0;0;5.000;0.200000
10.77125;106.000;0.120;0;0;6.000;0.200000
10.77293;107.000;0.120;0;0;7.000;0.200000
10.77461;108.000;0.120;0;0;8.000;0.200000
10.77629;109.000;0.120;0;0;9.000;0.200000
10.77797;110.000;0.130;0;0;10.000;0.200000
10.77965;111.000;0.130;0;0;11.000;0.200000
10.78133;112.000;0.130;0;0;12.000;0.200000
10.78301;113.000;0.130;0;0;13.000;0.200000
10.78469;114.000;0.130;0;0;14.000;0.200000
10.78637;115.000;0.130;0;0;15.000;0.200000
10.78805;116.000;0.130;0;0;16.000;0.200000
10.78973;117.000;0.130;0;0;17.000;0.200000
10.79141;118.000;0.130;0;0;18.000;0.200000
10.79309;119.000;0.130;0;0;19.000;0.200000
10.79477;120.000;0.130;0;0;20.000;0.200000
10.79645;121.000;0.130;0;0;21.000;0.200000
10.79813;122.000;0.140;0;0;22.000;0.200000
10.79981;123.000;0.140;0;0;23.000;0.200000
10.80149;124.000;0.140;0;0;24.000;0.200000
10.80317;125.000;0.140;0;0;25.000;0.200000
10.80485;126.000;0.140;0;0;26.000;0.200000
10.80653;127.000;0.140;0;0;27.000;0.200000
10.80821;128.000;0.140;0;0;28.000;0.200000
10.80989;129.000;0.110;0;0;29.000;0.200000
10.81157;130.000;0.110;0;0;30.000;0.200000
10.81325;131.000;0.110;0;0;31.000;0.200000
10.81493;132.000;0.110;0;0;32.000;0.200000
10.81661;133.000;0.110;0;0;33.000;0.200000
10.81829;134.000;0.110;0;0;34.000;0.200000
10.81997;135.000;0.110;0;0;35.000;0.200000
10.82165;136.000;0.110;0;0;36.000;0.200000
10.82333;137.000;0.110;0;0;37.000;0.200000
10.82501;138.000;0.120;0;0;38.000;0.200000
10.82669;139.000;0.120;0;0;39.000;0.200000
10.82837;140.000;0.120;0;0;40.000;0.200000
10.83005;141.000;0.120;0;0;41.000;0.200000
10.83173;142.000;0.120;0;0;42.000;0.200000
10.83341;143.000;0.120;0;0;43.000;0.200000
10.83509;144.000;0.120;0;0;44.000;0.200000
10.83677;145.000;0.120;0;0;45.000;0.200000
10.83845;146.000;0.120;0;0;46.000;0.200000
10.84013;147.000;0.120;0;0;47.000;0.200000
10.84181;148.000;0.120;0;0;48.000;0.200000
10.84349;149.000;0.120;0;0;49.000;0.200000
10.84517;150.000;0.130;0;0;50.000;0.200000
10.84685;151.000;0.130;0;0;51.000;0.200000
10.84853;152.000;0.130;0;0;52.000;0.200000
10.85021;153.000;0.130;0;0;53.000;0.200000
10.85189;154.000;0.130;0;0;54.000;0.200000
10.85357;155.000;0.130;0;0;55.000;0.200000
10.85525;156.000;0.130;0;0;56.000;0.200000
10.85693;157.000;0.130;0;0;57.000;0.200000
10.85861;158.000;0.130;0;0;58.000;0.200000
10.86029;159.000;0.130;0;0;59.000;0.200000
10.86197;160.000;0.130;0;0;60.000;0.200000
10.86365;161.000;0.130;0;0;61.000;0.200000
10.86533;162.000;0.140;0;0;62.000;0.200000
10.86701;163.000;0.140;0;0;63.000;0.200000
10.86869;164.000;0.140;0;0;64.000;0.200000
10.87037;165.000;0.140;0;0;65.000;0.200000
10.87205;166.000;0.140;0;0;66.000;0.200000
10.87373;167.000;0.140;0;0;67.000;0.200000
10.87541;168.000;0.140;0;0;68.000;0.200000
10.87709;169.000;0.140;0;0;69.000;0.200000
10.87877;170.000;0.140;0;0;70.000;0.200000
10.88045;171.000;0.140;0;0;71.000;0.200000
10.88213;172.000;0.140;0;0;72.000;0.200000
10.88381;173.000;0.140;0;0;73.000;0.200000
10.88549;174.000;0.150;0;0;74.000;0.200000
10.88717;175.000;0.150;0;0;75.000;0.200000
10.88885;176.000;0.150;0;0;76.000;0.200000
10.89053;177.000;0.150;0;0;77.000;0.200000
10.89221;178.000;0.150;0;0;78.000;0.200000
10.89389;179.000;0.150;0;0;79.000;0.200000
10.89557;180.000;0.150;0;0;80.000;0.200000
10.89725;181.000;0.150;0;0;81.000;0.200000
10.89893;182.000;0.150;0;0;82.000;0.200000
10.90061;183.000;0.150;0;0;83.000;0.200000
10.90229;184.000;0.150;0;0;84.000;0.200000
10.90397;185.000;0.150;0;0;85.000;0.200000
10.90565;186.000;0.160;0;0;86.000;0.200000
10.90733;187.000;0.160;0;0;87.000;0.200000
10.90901;188.000;0.160;0;0;88.000;0.200000
10.91069;189.000;0.160;0;0;89.000;0.200000
10.91237;190.000;0.160;0;0;90.000;0.200000
10.91405;191.000;0.160;0;0;91.000;0.200000
10.91573;192.000;0.160;0;0;92.000;0.200000
10.91741;193.000;0.160;0;0;93.000;0.200000
10.91909;194.000;0.160;0;0;94.000;0.200000
10.92077;195.000;0.160;0;0;95.000;0.200000
10.92245;196.000;0.160;0;0;96.000;0.200000
10.92413;197.000;0.160;0;0;97.000;0.200000
10.92581;198.000;0.170;0;0;98.000;0.200000
10.92749;199.000;0.170;0;0;99.000;0.200000
10.92917;200.000;0.170;0;0;100.000;0.200000
10.93085;201.000;0.170;0;0;101.000;0.200000
10.93253;201.000;0.170;1;0;101.000;0.200000
10.93421;201.000;0.170;2;0;101.000;0.200000
10.93589;100.500;0.170;3;1;101.000;0.200000
10.93757;100.500;0.170;4;1;101.000;0.200000
10.93925;100.500;0.170;5;1;101.000;0.200000
10.94093;100.500;0.170;6;1;101.000;0.200000
10.94261;100.500;0.170;7;1;101.000;0.200000
10.94429;100.500;0.170;8;1;101.000;0.200000
10.94597;100.500;0.170;9;1;101.000;0.200000
10.94765;100.500;0.170;10;1;101.000;0.200000
10.94933;100.500;0.170;11;1;101.000;0.200000
10.95101;100.500;0.170;12;1;101.000;0.200000
10.95269;100.500;0.170;13;1;101.000;0.200000
10.95437;100.500;0.170;14;1;101.000;0.200000
10.95605;100.500;0.170;15;1;101.000;0.200000
10.95773;100.500;0.170;16;1;101.000;0.200000
10.95941;100.500;0.170;17;1;101.000;0.200000
10.96109;100.500;0.170;18;1;101.000;0.200000
10.96277;100.500;0.170;19;1;101.000;0.200000
10.96445;100.500;0.170;20;1;101.000;0.200000
10.96613;100.500;0.170;21;1;101.000;0.200000
10.96781;100.500;0.170;22;1;101.000;0.200000
10.96949;100.500;0.170;23;1;101.000;0.200000
10.97117;100.500;0.170;24;1;101.000;0.200000
10.97285;100.500;0.170;25;1;101.000;0.200000
10.97453;100.500;0.170;26;1;101.000;0.200000
10.97621;100.500;0.170;27;1;101.000;0.200000
10.97789;100.500;0.170;28;1;101.000;0.200000
10.97957;100.500;0.170;29;1;101.000;0.200000
10.98125;100.500;0.170;30;1;101.000;0.200000
10.98293;100.500;0.170;31;1;101.000;0.200000
10.98461;100.500;0.170;32;1;101.000;0.200000
10.98629;100.500;0.170;33;1;101.000;0.200000
10.98797;100.500;0.170;34;1;101.000;0.200000
10.98965;100.500;0.170;35;1;101.000;0.200000
10.99133;100.500;0.170;36;1;101.000;0.200000
10.99301;100.500;0.170;37;1;101.000;0.200000
10.99469;100.500;0.170;38;1;101.000;0.200000
10.99637;100.500;0.170;39;1;101.000;0.200000
10.99805;100.500;0.170;40;1;101.000;0.200000
10.99973;100.500;0.170;41;1;101.000;0.200000
11.00141;100.500;0.170;42;1;101.000;0.200000
11.00309;100.500;0.170;43;1;101.000;0.200000
11.00477;100.500;0.170;44;1;101.000;0.200000
11.00645;100.500;0.170;45;1;101.000;0.200000
11.00813;100.500;0.170;46;1;101.000;0.200000
11.00981;100.500;0.170;47;1;101.000;0.200000
11.01149;100.500;0.170;48;1;101.000;0.200000
11.01317;100.500;0.170;49;1;101.000;0.200000
11.01485;100.500;0.170;50;1;101.000;0.200000
11.01653;100.500;0.170;51;1;101.000;0.200000
11.01821;100.500;0.170;52;1;101.000;0.200000
11.01989;100.500;0.170;53;1;101.000;0.200000
11.02157;100.500;0.170;54;1;101.000;0.200000
11.02325;100.500;0.170;55;1;101.000;0.200000
11.02493;100.500;0.170;56;1;101.000;0.200000
11.02661;100.500;0.170;57;1;101.000;0.200000
11.02829;100.500;0.170;58;1;101.000;0.200000
11.02997;100.500;0.170;59;1;101.000;0.200000
11.03165;100.500;0.170;60;1;101.000;0.200000
11.03333;100.500;0.170;61;1;101.000;0.200000
11.03501;100.500;0.170;62;1;101.000;0.200000
11.03669;100.500;0.170;63;1;101.000;0.200000
11.03837;100.500;0.170;64;1;101.000;0.200000
11.04005;100.500;0.170;65;1;101.000;0.200000
11.04173;100.500;0.170;66;1;101.000;0.200000
11.04341;100.500;0.170;67;1;101.000;0.200000
11.04509;100.500;0.170;68;1;101.000;0.200000
11.04677;100.500;0.170;69;1;101.000;0.200000
11.04845;100.500;0.170;70;1;101.000;0.200000
11.05013;100.500;0.170;71;1;101.000;0.200000
11.05181;100.500;0.170;72;1;101.000;0.200000
11.05349;100.500;0.170;73;1;101.000;0.200000
11.05517;100.500;0.170;74;1;101.000;0.200000
11.05685;100.500;0.170;75;1;101.000;0.200000
11.05853;100.500;0.170;76;1;101.000;0.200000
11.06021;100.500;0.170;77;1;101.000;0.200000
11.06189;100.500;0.170;78;1;101.000;0.200000
11.06357;100.500;0.170;79;1;101.000;0.200000
11.06525;100.500;0.170;80;1;101.000;0.200000
11.06693;100.500;0.170;81;1;101.000;0.200000
11.06861;100.500;0.170;82;1;101.000;0.200000
11.07029;100.500;0.170;83;1;101.000;0.200000
11.07197;100.500;0.170;84;1;101.000;0.200000
11.07365;100.500;0.170;85;1;101.000;0.200000
11.07533;100.500;0.170;86;1;101.000;0.200000
11.07701;100.500;0.170;87;1;101.000;0.200000
11.07869;100.500;0.170;88;1;101.000;0.200000
11.08037;100.500;0.170;89;1;101.000;0.200000
11.08205;100.500;0.170;90;1;101.000;0.200000
11.08373;100.500;0.170;91;1;101.000;0.200000
11.08541;100.500;0.170;92;1;101.000;0.200000
11.08709;100.500;0.170;93;1;101.000;0.200000
11.08877;100.500;0.170;94;1;101.000;0.200000
11.09045;100.500;0.170;95;1;101.000;0.200000
11.09213;100.500;0.170;96;1;101.000;0.200000
11.09381;100.500;0.170;97;1;101.000;0.200000
11.09549;100.500;0.170;98;1;101.000;0.200000
11.09717;100.500;0.170;99;1;101.000;0.200000
11.09885;100.500;0.170;100;1;101.000;0.200000
11.10053;100.500;0.170;100;2;101.000;0.200000
11.1875;100.500;0.170;100;3;101.000;0.200000
11.27448;100.500;0.170;100;4;101.000;0.200000
11.27616;100.500;0.170;101;4;101.000;0.200000
11.30053;1.000;0.170;0;5;101.000;0.400000
11.36146;2.000;0.090;0;7;101.000;0.500000
11.36314;2.000;0.090;1;7;101.000;0.500000
11.36482;2.000;0.090;2;7;101.000;0.500000
11.3875;2.000;0.090;3;7;101.000;0.500000
11.44843;3.000;0.090;0;9;101.000;0.560000
11.45011;3.000;0.090;1;9;101.000;0.560000
11.53541;4.000;0.090;0;13;101.000;0.600000
11.53709;4.000;0.090;1;13;101.000;0.600000
11.53877;5.000;0.090;0;16;101.000;0.600000
11.62238;5.000;0.090;1;16;101.000;0.600000
11.62406;6.000;0.090;0;19;101.000;0.600000
11.62574;6.000;0.090;1;19;101.000;0.600000
11.62742;7.000;0.090;0;22;101.000;0.580000
11.6291;7.000;0.090;1;22;101.000;0.580000
11.63078;8.000;0.090;0;25;101.000;0.560000
11.71104;8.000;0.090;1;25;101.000;0.560000
11.71272;9.000;0.090;0;28;101.000;0.520000
11.7144;9.000;0.090;1;28;101.000;0.520000
11.71608;10.000;0.090;0;31;101.000;0.500000
11.71776;10.000;0.090;1;31;101.000;0.500000
11.71944;11.000;0.090;0;34;101.000;0.480000
11.72112;11.000;0.090;1;34;101.000;0.480000
11.7228;12.000;0.090;0;37;101.000;0.460000
11.72448;12.000;0.090;1;37;101.000;0.460000
11.7997;13.000;0.090;0;40;101.000;0.420000
11.80138;13.000;0.090;1;40;101.000;0.420000
11.80306;14.000;0.090;0;43;101.000;0.400000
11.80474;14.000;0.090;1;43;101.000;0.400000
11.80642;15.000;0.090;0;46;101.000;0.400000
11.8081;15.000;0.090;1;46;101.000;0.400000
11.80978;16.000;0.090;0;49;101.000;0.400000
11.81146;16.000;0.090;1;49;101.000;0.400000
11.81314;17.000;0.090;0;52;101.000;0.400000
11.81482;17.000;0.090;1;52;101.000;0.400000
11.8165;18.000;0.090;0;55;101.000;0.400000
11.81818;18.000;0.090;1;55;101.000;0.400000
11.88667;19.000;0.090;0;58;101.000;0.400000
11.88835;19.000;0.090;1;58;101.000;0.400000
11.89003;20.000;0.090;0;61;101.000;0.400000
11.89171;20.000;0.090;1;61;101.000;0.400000
11.89339;21.000;0.090;0;64;101.000;0.400000
11.89507;21.000;0.090;1;64;101.000;0.400000
11.89675;22.000;0.090;0;67;101.000;0.400000
11.89843;22.000;0.090;1;67;101.000;0.400000
11.90011;23.000;0.090;0;70;101.000;0.400000
11.90179;23.000;0.090;1;70;101.000;0.400000
11.90347;24.000;0.090;0;73;101.000;0.400000
11.90515;24.000;0.090;1;73;101.000;0.400000
11.90683;25.000;0.090;0;76;101.000;0.400000
11.90851;25.000;0.090;1;76;101.000;0.400000
11.91019;26.000;0.100;0;79;101.000;0.400000
11.91187;26.000;0.100;1;79;101.000;0.400000
11.91355;27.000;0.100;0;82;101.000;0.400000
11.91523;27.000;0.100;1;82;101.000;0.400000
11.97365;28.000;0.090;0;85;101.000;0.400000
11.97533;28.000;0.090;1;85;101.000;0.400000
11.97701;29.000;0.090;0;88;101.000;0.400000
11.97869;29.000;0.090;1;88;101.000;0.400000
11.98037;30.000;0.090;0;91;101.000;0.400000
11.98205;30.000;0.090;1;91;101.000;0.400000
11.98373;31.000;0.090;0;94;101.000;0.400000
11.98541;31.000;0.090;1;94;101.000;0.400000
11.98709;32.000;0.090;0;97;101.000;0.400000
11.98877;32.000;0.090;1;97;101.000;0.400000
11.99045;33.000;0.090;0;99;101.000;0.400000
11.99213;33.000;0.090;1;99;101.000;0.400000
11.99381;34.000;0.090;0;103;101.000;0.400000
11.99549;34.000;0.090;1;103;101.000;0.400000
11.99717;35.000;0.100;0;106;101.000;0.400000
11.99885;35.000;0.100;1;106;101.000;0.400000
12.00053;36.000;0.100;0;109;101.000;0.400000
12.00221;36.000;0.100;1;109;101.000;0.400000
12.00389;37.000;0.100;0;112;101.000;0.400000
12.00557;37.000;0.100;1;112;101.000;0.400000
12.00725;38.000;0.100;0;115;101.000;0.400000
12.00893;38.000;0.100;1;115;101.000;0.400000
12.01061;39.000;0.100;0;118;101.000;0.400000
12.01229;39.000;0.100;1;118;101.000;0.400000
12.01397;40.000;0.100;0;121;101.000;0.400000
12.01565;40.000;0.100;1;121;101.000;0.400000
12.01733;41.000;0.100;0;124;101.000;0.400000
12.06062;41.000;0.100;1;124;101.000;0.400000
12.0623;42.000;0.090;0;127;101.000;0.400000
12.06398;42.000;0.090;1;127;101.000;0.400000
12.06566;43.000;0.090;0;130;101.000;0.400000
12.06734;43.000;0.090;1;130;101.000;0.400000
12.06902;44.000;0.090;0;133;101.000;0.400000
12.0707;44.000;0.090;1;133;101.000;0.400000
12.07238;45.000;0.090;0;136;101.000;0.400000
12.07406;45.000;0.090;1;136;101.000;0.400000
12.07574;46.000;0.090;0;139;101.000;0.400000
12.07742;46.000;0.090;1;139;101.000;0.400000
12.0791;47.000;0.100;0;142;101.000;0.400000
12.08078;47.000;0.100;1;142;101.000;0.400000
12.08246;48.000;0.100;0;145;101.000;0.400000
12.08414;48.000;0.100;1;145;101.000;0.400000
12.08582;49.000;0.100;0;148;101.000;0.400000
12.0875;49.000;0.100;1;148;101.000;0.400000
12.08918;50.000;0.100;0;151;101.000;0.400000
12.09086;50.000;0.100;1;151;101.000;0.400000
12.09254;50.020;0.100;0;153;101.000;0.400000
12.09422;50.020;0.100;1;153;101.000;0.400000
12.0959;50.040;0.100;0;155;101.000;0.400000
12.09758;50.040;0.100;1;155;101.000;0.400000
12.09926;50.060;0.100;0;157;101.000;0.400000
12.10094;50.060;0.100;1;157;101.000;0.400000
12.10262;50.080;0.100;0;159;101.000;0.400000
12.1043;50.080;0.100;1;159;101.000;0.400000
12.10598;50.100;0.100;0;161;101.000;0.400000
12.10766;50.100;0.100;1;161;101.000;0.400000
12.10934;50.120;0.110;0;163;101.000;0.400000
12.11102;50.120;0.110;1;163;101.000;0.400000
12.1127;50.140;0.110;0;165;101.000;0.400000
12.11438;50.140;0.110;1;165;101.000;0.400000
12.11606;50.160;0.110;0;167;101.000;0.400000
12.11774;50.160;0.110;1;167;101.000;0.400000
12.11942;50.180;0.110;0;169;101.000;0.400000
12.1211;50.180;0.110;1;169;101.000;0.400000
12.12278;50.200;0.110;0;171;101.000;0.400000
12.12446;50.200;0.110;1;171;101.000;0.400000
12.12614;50.220;0.110;0;173;101.000;0.400000
12.12782;50.220;0.110;1;173;101.000;0.400000
12.1295;50.239;0.110;0;175;101.000;0.400000
12.14928;50.239;0.110;1;175;101.000;0.400000
12.15096;50.259;0.090;0;177;101.000;0.400000
12.15264;50.259;0.090;1;177;101.000;0.400000
12.15432;50.279;0.090;0;179;101.000;0.400000
12.156;50.279;0.090;1;179;101.000;0.400000
12.15768;50.299;0.090;0;181;101.000;0.400000
12.15936;50.299;0.090;1;181;101.000;0.400000
12.16104;50.319;0.090;0;183;101.000;0.400000
12.16272;50.319;0.090;1;183;101.000;0.400000
12.1644;50.339;0.090;0;185;101.000;0.400000
12.16608;50.339;0.090;1;185;101.000;0.400000
12.16776;50.359;0.100;0;187;101.000;0.400000
12.16944;50.359;0.100;1;187;101.000;0.400000
12.17112;50.379;0.100;0;189;101.000;0.400000
12.1728;50.379;0.100;1;189;101.000;0.400000
12.17448;50.398;0.100;0;191;101.000;0.400000
12.17616;50.398;0.100;1;191;101.000;0.400000
12.17785;50.418;0.100;0;193;101.000;0.400000
12.17953;50.418;0.100;1;193;101.000;0.400000
12.18121;50.438;0.100;0;195;101.000;0.400000
12.18289;50.438;0.100;1;195;101.000;0.400000
12.18457;50.458;0.100;0;197;101.000;0.400000
12.18625;50.458;0.100;1;197;101.000;0.400000
12.18793;50.478;0.100;0;199;101.000;0.400000
12.18961;50.478;0.100;1;199;101.000;0.400000
12.19129;50.498;0.100;0;201;101.000;0.400000
12.19297;50.498;0.100;1;201;101.000;0.400000
12.19465;50.517;0.100;0;201;101.000;0.400000
12.19633;50.517;0.100;1;201;101.000;0.400000
12.19801;50.537;0.100;0;201;101.000;0.400000
12.19969;50.537;0.100;1;201;101.000;0.400000
12.20137;50.557;0.100;0;201;101.000;0.400000
12.20305;50.557;0.100;1;201;101.000;0.400000
12.20473;50.577;0.100;0;201;101.000;0.400000
12.20641;50.577;0.100;1;201;101.000;0.400000
12.20809;50.597;0.100;0;201;101.000;0.400000
12.20977;50.597;0.100;1;201;101.000;0.400000
12.21145;50.616;0.100;0;201;101.000;0.400000
12.21313;50.616;0.100;1;201;101.000;0.400000
12.21481;50.636;0.100;0;201;101.000;0.400000
12.21649;50.636;0.100;1;201;101.000;0.400000
12.21817;50.656;0.100;0;201;101.000;0.400000
12.21985;50.656;0.100;1;201;101.000;0.400000
12.22153;50.676;0.100;0;201;101.000;0.400000
12.22321;50.676;0.100;1;201;101.000;0.400000
12.22489;50.695;0.100;0;201;101.000;0.400000
12.22657;50.695;0.100;1;201;101.000;0.400000
12.22825;50.715;0.100;0;201;101.000;0.400000
12.22993;50.715;0.100;1;201;101.000;0.400000
12.23161;50.735;0.100;0;201;101.000;0.400000
12.23329;50.735;0.100;1;201;101.000;0.400000
12.23794;50.754;0.090;0;201;101.000;0.400000
12.23962;50.754;0.090;1;201;101.000;0.400000
12.2413;50.774;0.090;0;201;101.000;0.400000
12.24298;50.774;0.090;1;201;101.000;0.400000
12.24466;50.794;0.090;0;201;101.000;0.400000
12.24634;50.794;0.090;1;201;101.000;0.400000
12.24802;50.814;0.090;0;201;101.000;0.400000
12.2497;50.814;0.090;1;201;101.000;0.400000
12.25138;50.833;0.090;0;201;101.000;0.400000
12.25306;50.833;0.090;1;201;101.000;0.400000
12.25474;50.853;0.090;0;201;101.000;0.400000
12.25642;50.853;0.090;1;201;101.000;0.400000
12.2581;50.873;0.090;0;201;101.000;0.400000
12.25978;50.873;0.090;1;201;101.000;0.400000
12.26146;50.892;0.090;0;201;101.000;0.400000
12.26314;50.892;0.090;1;201;101.000;0.400000
12.26482;50.912;0.090;0;201;101.000;0.400000
12.2665;50.912;0.090;1;201;101.000;0.400000
12.26818;50.932;0.090;0;201;101.000;0.400000
12.26986;50.932;0.090;1;201;101.000;0.400000
12.27154;50.951;0.090;0;201;101.000;0.400000
12.27322;50.951;0.090;1;201;101.000;0.400000
12.2749;50.971;0.090;0;201;101.000;0.400000
12.27658;50.971;0.090;1;201;101.000;0.400000
12.27826;50.971;0.090;2;201;101.000;0.400000
12.27994;50.971;0.090;3;201;101.000;0.400000
12.28162;50.990;0.090;0;201;101.000;0.200000
12.2833;51.010;0.090;0;201;101.000;0.200000
12.28498;51.030;0.090;0;201;101.000;0.200000
12.28666;51.049;0.090;0;201;101.000;0.200000
12.28834;51.069;0.090;0;201;101.000;0.200000
12.29002;51.088;0.090;0;201;101.000;0.200000
12.2917;51.108;0.090;0;201;101.000;0.200000
12.29338;51.128;0.090;0;201;101.000;0.200000
12.29506;51.147;0.090;0;201;101.000;0.200000
12.29674;51.167;0.090;0;201;101.000;0.200000
12.29842;51.186;0.090;0;201;101.000;0.200000
12.3001;51.206;0.090;0;201;101.000;0.200000
12.30178;51.225;0.090;0;201;101.000;0.200000
12.30346;51.245;0.090;0;201;101.000;0.200000
12.30514;51.264;0.090;0;201;101.000;0.200000
12.30682;51.284;0.090;0;201;101.000;0.200000
12.3085;51.303;0.090;0;201;101.000;0.200000
12.31018;51.323;0.090;0;201;101.000;0.200000
12.31186;51.342;0.090;0;201;101.000;0.200000
12.31354;51.362;0.090;0;201;101.000;0.200000
12.31522;51.381;0.090;0;201;101.000;0.200000
12.3169;51.401;0.090;0;201;101.000;0.200000
12.31858;51.420;0.090;0;201;101.000;0.200000
12.32026;51.440;0.090;0;201;101.000;0.200000
12.32491;51.459;0.090;0;201;101.000;0.200000
12.32659;51.478;0.090;0;201;101.000;0.200000
12.32827;51.498;0.090;0;201;101.000;0.200000
12.32995;51.517;0.090;0;201;101.000;0.200000
12.33163;51.537;0.090;0;201;101.000;0.200000
12.33331;51.556;0.090;0;201;101.000;0.200000
12.33499;51.575;0.090;0;201;101.000;0.200000
12.33667;51.595;0.090;0;201;101.000;0.200000
12.33835;51.614;0.090;0;201;101.000;0.200000
12.34003;51.634;0.090;0;201;101.000;0.200000
12.34171;51.653;0.090;0;201;101.000;0.200000
12.34339;51.672;0.090;0;201;101.000;0.200000
12.34507;51.692;0.090;0;201;101.000;0.200000
12.34675;51.711;0.090;0;201;101.000;0.200000
12.34843;51.730;0.090;0;201;101.000;0.200000
